Production_ID,Production_Date,Shift,Product_ID,Product_Name,Product_Category,Machine_ID,Operator_ID,Planned_Qty,Produced_Qty,Good_Qty,Rejected_Qty,Production_Hours,Downtime_Hours,Raw_Material_Used_Kg,Wastage_Kg,Defect_Type,Production_Efficiency_%,Defect_Rate_%,Production_Status,Batch_Quality,Product_Quality_Level,Product_Quality_Score,Year,Month,Month_Name,Month_Year
P083134,2023-05-07,Evening,NP006,Kitchen Container,Kitchen Product,M006,E017,1001,895,870,25,7.89,0.99,469.68,14.48,Surface Defect,89.41,2.79,Completed,Low,High,96.056,2023,5,May,2023-05
P083135,2022-09-04,Evening,NP001,Plastic Bucket,Household Utility,M001,E005,432,417,399,18,6.09,0.32,467.04,17.33,Surface Defect,96.53,4.32,Completed,Medium,High,52.232,2022,9,September,2022-09
P083136,2024-04-07,Evening,NP005,Plastic Dustbin,Household Utility,M001,E025,1323,1338,1325,13,5.59,0.59,2551.45,8.25,None,101.13,0.97,Completed,High,Low,33.044,2024,4,April,2024-04
P083137,2024-09-11,Evening,NP001,Plastic Bucket,Household Utility,M006,E003,901,857,817,40,7.81,1.38,1021.83,29.08,Dimensional Defect,95.12,4.67,Completed,Medium,High,52.232,2024,9,September,2024-09
P083138,2024-03-03,Evening,NP003,Plastic Chair,Furniture,M006,E023,1469,1353,1267,86,5.63,1.13,3662.95,8.46,None,92.1,6.36,Completed,Medium,Medium,46.592,2024,3,March,2024-03
P083139,2025-05-05,Morning,NP002,Plastic Mug,Household Utility,M005,E020,1620,1576,1484,92,7.14,0.1,369.85,32.09,Surface Defect,97.28,5.84,Completed,Medium,Medium,47.322,2025,5,May,2025-05
P083140,2025-11-30,Morning,NP001,Plastic Bucket,Household Utility,M004,E026,783,718,671,47,7.26,0.65,828.14,30.42,Surface Defect,91.7,6.55,Completed,Medium,High,52.232,2025,11,November,2025-11
P083141,2023-06-20,Night,NP001,Plastic Bucket,Household Utility,M006,E017,1555,1407,1372,35,6.63,0.81,1738.75,5.04,Crack,90.48,2.49,Completed,Medium,High,52.232,2023,6,June,2023-06
P083142,2025-08-17,Morning,NP003,Plastic Chair,Furniture,M003,E006,272,273,252,21,7.81,0.64,766.07,6.97,Surface Defect,100.37,7.69,Completed,Low,Medium,46.592,2025,8,August,2025-08
P083143,2023-07-02,Morning,NP001,Plastic Bucket,Household Utility,M003,E026,1535,1439,1407,32,6.81,1.06,1722.26,37.05,None,93.75,2.22,Completed,Medium,High,52.232,2023,7,July,2023-07
P083144,2022-03-11,Evening,NP005,Plastic Dustbin,Household Utility,M004,E009,556,523,477,46,6.9,0.31,961.35,4.45,Crack,94.06,8.8,Review,Low,Low,33.044,2022,3,March,2022-03
P083145,2023-09-18,Night,NP004,Storage Box,Storage,M006,E015,1507,1417,1347,70,6.62,1.11,2302.66,28.47,Shape Defect,94.03,4.94,Completed,Medium,Low,22.264,2023,9,September,2023-09
P083146,2021-09-01,Night,NP003,Plastic Chair,Furniture,M005,E020,1661,1509,1436,73,7.63,1.08,4272.45,19.24,Surface Defect,90.85,4.84,Completed,Medium,Medium,46.592,2021,9,September,2021-09
P083147,2021-10-18,Morning,NP001,Plastic Bucket,Household Utility,M003,E029,1400,1351,1343,8,6.54,0.5,1657.45,31.8,Surface Defect,96.5,0.59,Completed,High,High,52.232,2021,10,October,2021-10
P083148,2022-04-20,Evening,NP003,Plastic Chair,Furniture,M002,E009,968,879,842,37,7.18,0.5,2384.41,20.4,Surface Defect,90.81,4.21,Completed,Medium,Medium,46.592,2022,4,April,2022-04
P083149,2022-09-25,Evening,NP006,Kitchen Container,Kitchen Product,M004,E006,955,816,792,24,7.93,1.25,436.81,2.39,None,85.45,2.94,Completed,Low,High,96.056,2022,9,September,2022-09
P083150,2026-01-17,Evening,NP004,Storage Box,Storage,M006,E007,1423,1260,1223,37,7.93,1.55,1945.8,12.34,None,88.55,2.94,Completed,Low,Low,22.264,2026,1,January,2026-01
P083151,2023-01-08,Morning,NP004,Storage Box,Storage,M005,E023,699,613,593,20,6.88,1.21,973.28,39.01,Surface Defect,87.7,3.26,Completed,Low,Low,22.264,2023,1,January,2023-01
P083152,2023-05-05,Night,NP004,Storage Box,Storage,M001,E007,1536,1441,1396,45,6.33,1.13,2219.23,3.2,Colour Defect,93.82,3.12,Completed,Medium,Low,22.264,2023,5,May,2023-05
P083153,2023-12-16,Morning,NP003,Plastic Chair,Furniture,M003,E009,215,196,187,9,7.09,1.02,561.5,35.93,Colour Defect,91.16,4.59,Completed,Medium,Medium,46.592,2023,12,December,2023-12
P083154,2021-06-22,Night,NP006,Kitchen Container,Kitchen Product,M001,E001,1152,1129,1100,29,6.38,0.55,600.89,33.63,Shape Defect,98.0,2.57,Completed,High,High,96.056,2021,6,June,2021-06
P083155,2024-09-19,Morning,NP005,Plastic Dustbin,Household Utility,M005,E030,723,673,651,22,6.33,0.67,1244.28,22.27,Dimensional Defect,93.08,3.27,Completed,Medium,Low,33.044,2024,9,September,2024-09
P083156,2025-04-02,Night,NP002,Plastic Mug,Household Utility,M006,E007,1728,1673,1624,49,7.95,1.13,427.04,38.74,Surface Defect,96.82,2.93,Completed,High,Medium,47.322,2025,4,April,2025-04
P083157,2025-03-06,Morning,NP004,Storage Box,Storage,M004,E024,1193,983,939,44,6.29,0.22,1584.94,32.7,None,82.4,4.48,Completed,Low,Low,22.264,2025,3,March,2025-03
P083158,2023-07-21,Morning,NP004,Storage Box,Storage,M005,E019,1152,1072,991,81,7.15,0.58,1784.14,23.29,Colour Defect,93.06,7.56,Completed,Low,Low,22.264,2023,7,July,2023-07
P083159,2022-05-07,Morning,NP004,Storage Box,Storage,M003,E006,1743,1418,1365,53,7.54,0.85,2210.14,31.92,Deformed Product,81.35,3.74,Completed,Low,Low,22.264,2022,5,May,2022-05
P083160,2021-05-01,Night,NP001,Plastic Bucket,Household Utility,M002,E016,352,324,302,22,5.96,0.88,391.48,24.08,Shape Defect,92.05,6.79,Completed,Medium,High,52.232,2021,5,May,2021-05
P083161,2022-01-07,Night,NP006,Kitchen Container,Kitchen Product,M002,E003,1200,1026,933,93,6.88,0.89,578.63,31.38,Crack,85.5,9.06,Review,Low,High,96.056,2022,1,January,2022-01
P083162,2022-03-19,Evening,NP002,Plastic Mug,Household Utility,M005,E023,967,982,925,57,6.38,0.46,241.9,19.55,Colour Defect,101.55,5.8,Completed,Medium,Medium,47.322,2022,3,March,2022-03
P083163,2025-12-10,Night,NP004,Storage Box,Storage,M006,E011,348,325,323,2,7.01,0.62,492.54,29.97,Shape Defect,93.39,0.62,Completed,Medium,Low,22.264,2025,12,December,2025-12
P083164,2026-07-19,Evening,NP004,Storage Box,Storage,M005,E015,1551,1407,1359,48,6.4,1.58,2216.19,20.38,Surface Defect,90.72,3.41,Completed,Medium,Low,22.264,2026,7,July,2026-07
P083165,2022-01-17,Evening,NP005,Plastic Dustbin,Household Utility,M002,E017,1373,1280,1126,154,7.23,1.17,2533.52,1.22,Colour Defect,93.23,12.03,Review,Low,Low,33.044,2022,1,January,2022-01
P083166,2023-08-19,Night,NP005,Plastic Dustbin,Household Utility,M004,E020,707,594,523,71,5.99,0.46,1151.5,14.67,Crack,84.02,11.95,Review,Low,Low,33.044,2023,8,August,2023-08
P083167,2024-06-26,Morning,NP005,Plastic Dustbin,Household Utility,M005,E022,1463,1339,1309,30,7.84,1.59,2483.81,3.47,Deformed Product,91.52,2.24,Completed,Medium,Low,33.044,2024,6,June,2024-06
P083168,2023-07-27,Morning,NP005,Plastic Dustbin,Household Utility,M002,E007,1350,1246,1218,28,7.04,0.53,2455.51,14.69,None,92.3,2.25,Completed,Medium,Low,33.044,2023,7,July,2023-07
P083169,2024-09-26,Evening,NP004,Storage Box,Storage,M006,E023,955,833,733,100,6.42,0.95,1386.43,26.95,Deformed Product,87.23,12.0,Review,Low,Low,22.264,2024,9,September,2024-09
P083170,2024-07-22,Morning,NP001,Plastic Bucket,Household Utility,M005,E027,1784,1560,1523,37,7.22,0.61,1910.04,22.84,Crack,87.44,2.37,Completed,Low,High,52.232,2024,7,July,2024-07
P083171,2021-07-06,Night,NP006,Kitchen Container,Kitchen Product,M003,E028,1128,1070,992,78,7.51,0.5,603.74,28.86,Colour Defect,94.86,7.29,Completed,Low,High,96.056,2021,7,July,2021-07
P083172,2025-06-25,Night,NP004,Storage Box,Storage,M001,E021,959,983,932,51,7.42,0.69,1674.02,2.88,Shape Defect,102.5,5.19,Completed,Medium,Low,22.264,2025,6,June,2025-06
P083173,2025-09-26,Night,NP001,Plastic Bucket,Household Utility,M002,E013,1409,1451,1419,32,7.42,0.81,1791.37,10.34,Dimensional Defect,102.98,2.21,Completed,High,High,52.232,2025,9,September,2025-09
P083174,2026-07-05,Morning,NP004,Storage Box,Storage,M006,E008,248,235,224,11,6.42,1.56,381.09,14.06,Surface Defect,94.76,4.68,Completed,Medium,Low,22.264,2026,7,July,2026-07
P083175,2022-04-28,Morning,NP003,Plastic Chair,Furniture,M005,E012,1470,1427,1395,32,5.52,0.98,3829.06,20.77,Shape Defect,97.07,2.24,Completed,High,Medium,46.592,2022,4,April,2022-04
P083176,2022-05-03,Evening,NP003,Plastic Chair,Furniture,M006,E009,432,417,367,50,6.4,0.48,1138.26,24.34,Dimensional Defect,96.53,11.99,Review,Low,Medium,46.592,2022,5,May,2022-05
P083177,2024-02-03,Evening,NP005,Plastic Dustbin,Household Utility,M002,E027,556,521,512,9,5.9,0.93,1008.98,13.65,None,93.71,1.73,Completed,Medium,Low,33.044,2024,2,February,2024-02
P083178,2022-02-05,Evening,NP005,Plastic Dustbin,Household Utility,M004,E008,812,792,751,41,6.94,1.6,1471.47,32.32,Deformed Product,97.54,5.18,Completed,Medium,Low,33.044,2022,2,February,2022-02
P083179,2023-03-22,Evening,NP005,Plastic Dustbin,Household Utility,M005,E022,1685,1730,1688,42,7.03,1.01,3318.92,21.77,None,102.67,2.43,Completed,High,Low,33.044,2023,3,March,2023-03
P083180,2025-03-02,Evening,NP002,Plastic Mug,Household Utility,M006,E015,1244,1155,1136,19,6.48,0.65,302.26,5.06,Shape Defect,92.85,1.65,Completed,Medium,Medium,47.322,2025,3,March,2025-03
P083181,2021-02-13,Morning,NP002,Plastic Mug,Household Utility,M004,E012,1775,1724,1706,18,5.99,0.6,450.35,33.29,Dimensional Defect,97.13,1.04,Completed,High,Medium,47.322,2021,2,February,2021-02
P083182,2023-02-17,Morning,NP002,Plastic Mug,Household Utility,M003,E011,1337,1233,1111,122,7.01,0.56,302.64,13.82,Crack,92.22,9.89,Review,Low,Medium,47.322,2023,2,February,2023-02
P083183,2023-07-18,Evening,NP003,Plastic Chair,Furniture,M006,E019,1223,1083,1066,17,7.8,0.86,2963.1,31.06,Colour Defect,88.55,1.57,Completed,Low,Medium,46.592,2023,7,July,2023-07
P083184,2022-11-05,Morning,NP006,Kitchen Container,Kitchen Product,M003,E026,1052,1003,958,45,5.59,0.72,557.61,10.47,None,95.34,4.49,Completed,Medium,High,96.056,2022,11,November,2022-11
P083185,2021-07-21,Morning,NP002,Plastic Mug,Household Utility,M004,E004,359,327,318,9,6.64,0.58,77.71,7.51,Surface Defect,91.09,2.75,Completed,Medium,Medium,47.322,2021,7,July,2021-07
P083186,2022-11-01,Morning,NP003,Plastic Chair,Furniture,M006,E015,1252,1108,1040,68,6.72,0.56,3015.5,4.34,None,88.5,6.14,Completed,Low,Medium,46.592,2022,11,November,2022-11
P083187,2021-11-17,Night,NP006,Kitchen Container,Kitchen Product,M003,E011,175,162,155,7,7.36,0.26,89.46,8.22,Dimensional Defect,92.57,4.32,Completed,Medium,High,96.056,2021,11,November,2021-11
P083188,2022-09-12,Morning,NP001,Plastic Bucket,Household Utility,M006,E026,508,487,472,15,7.74,1.27,607.23,37.16,Colour Defect,95.87,3.08,Completed,Medium,High,52.232,2022,9,September,2022-09
P083189,2024-03-16,Morning,NP005,Plastic Dustbin,Household Utility,M003,E018,619,581,572,9,5.71,0.74,1116.51,22.09,None,93.86,1.55,Completed,Medium,Low,33.044,2024,3,March,2024-03
P083190,2024-01-05,Evening,NP006,Kitchen Container,Kitchen Product,M001,E009,232,225,212,13,5.57,1.4,125.43,30.94,None,96.98,5.78,Completed,Medium,High,96.056,2024,1,January,2024-01
P083191,2026-05-19,Evening,NP002,Plastic Mug,Household Utility,M003,E018,1498,1282,1245,37,6.5,1.59,324.91,3.73,Dimensional Defect,85.58,2.89,Completed,Low,Medium,47.322,2026,5,May,2026-05
P083192,2026-03-14,Morning,NP004,Storage Box,Storage,M005,E021,1575,1371,1358,13,6.85,1.2,2134.2,13.8,Shape Defect,87.05,0.95,Completed,Low,Low,22.264,2026,3,March,2026-03
P083193,2025-06-21,Morning,NP004,Storage Box,Storage,M006,E010,1762,1815,1715,100,6.18,1.25,2950.38,22.89,Surface Defect,103.01,5.51,Completed,Medium,Low,22.264,2025,6,June,2025-06
P083194,2021-01-13,Morning,NP004,Storage Box,Storage,M004,E026,977,955,933,22,7.87,1.12,1521.18,9.37,None,97.75,2.3,Completed,High,Low,22.264,2021,1,January,2021-01
P083195,2026-08-31,Evening,NP001,Plastic Bucket,Household Utility,M005,E003,367,378,366,12,6.36,0.71,435.24,26.38,None,103.0,3.17,Completed,Medium,High,52.232,2026,8,August,2026-08
P083196,2026-05-05,Evening,NP003,Plastic Chair,Furniture,M002,E018,1596,1522,1475,47,6.82,1.56,4300.83,34.3,Deformed Product,95.36,3.09,Completed,Medium,Medium,46.592,2026,5,May,2026-05
P083197,2025-12-02,Morning,NP002,Plastic Mug,Household Utility,M006,E030,387,386,364,22,7.46,1.4,94.02,27.03,None,99.74,5.7,Completed,Medium,Medium,47.322,2025,12,December,2025-12
P083198,2023-04-21,Night,NP005,Plastic Dustbin,Household Utility,M004,E024,359,322,309,13,7.08,1.27,635.21,12.33,Surface Defect,89.69,4.04,Completed,Low,Low,33.044,2023,4,April,2023-04
P083199,2025-04-08,Night,NP005,Plastic Dustbin,Household Utility,M002,E027,423,430,419,11,7.97,1.51,803.85,14.05,Surface Defect,101.65,2.56,Completed,High,Low,33.044,2025,4,April,2025-04
P083200,2024-10-30,Morning,NP006,Kitchen Container,Kitchen Product,M006,E009,881,852,840,12,6.63,0.02,456.62,22.55,None,96.71,1.41,Completed,High,High,96.056,2024,10,October,2024-10
P083201,2023-06-08,Night,NP004,Storage Box,Storage,M001,E016,866,842,794,48,6.98,0.94,1375.06,30.1,None,97.23,5.7,Completed,Medium,Low,22.264,2023,6,June,2023-06
P083202,2024-03-02,Morning,NP005,Plastic Dustbin,Household Utility,M001,E024,1507,1534,1469,65,7.65,0.07,2850.49,32.24,Surface Defect,101.79,4.24,Completed,Medium,Low,33.044,2024,3,March,2024-03
P083203,2024-03-24,Evening,NP003,Plastic Chair,Furniture,M004,E003,219,212,201,11,6.55,1.56,588.26,2.99,Surface Defect,96.8,5.19,Completed,Medium,Medium,46.592,2024,3,March,2024-03
P083204,2023-12-08,Morning,NP003,Plastic Chair,Furniture,M001,E018,972,940,869,71,7.68,0.07,2418.85,13.62,None,96.71,7.55,Completed,Low,Medium,46.592,2023,12,December,2023-12
P083205,2022-04-08,Morning,NP002,Plastic Mug,Household Utility,M004,E028,1344,1355,1300,55,6.26,1.22,360.3,19.91,Dimensional Defect,100.82,4.06,Completed,Medium,Medium,47.322,2022,4,April,2022-04
P083206,2025-05-22,Night,NP004,Storage Box,Storage,M006,E010,362,370,355,15,7.21,0.23,591.16,10.18,Dimensional Defect,102.21,4.05,Completed,Medium,Low,22.264,2025,5,May,2025-05
P083207,2023-12-11,Night,NP004,Storage Box,Storage,M002,E030,608,579,547,32,6.42,1.34,932.43,11.16,Dimensional Defect,95.23,5.53,Completed,Medium,Low,22.264,2023,12,December,2023-12
P083208,2021-10-05,Morning,NP005,Plastic Dustbin,Household Utility,M004,E023,1224,1228,1182,46,6.13,1.47,2430.74,14.46,Colour Defect,100.33,3.75,Completed,Medium,Low,33.044,2021,10,October,2021-10
P083209,2024-07-29,Night,NP002,Plastic Mug,Household Utility,M006,E027,1588,1636,1530,106,7.42,0.35,412.78,37.46,None,103.02,6.48,Completed,Medium,Medium,47.322,2024,7,July,2024-07
P083210,2025-12-26,Evening,NP004,Storage Box,Storage,M004,E029,1146,1008,904,104,5.94,0.62,1670.87,22.81,None,87.96,10.32,Review,Low,Low,22.264,2025,12,December,2025-12
P083211,2022-07-04,Morning,NP003,Plastic Chair,Furniture,M006,E006,1109,1061,1020,41,6.01,0.71,3193.3,33.71,None,95.67,3.86,Completed,Medium,Medium,46.592,2022,7,July,2022-07
P083212,2025-09-11,Morning,NP004,Storage Box,Storage,M004,E016,152,134,119,15,7.56,1.51,228.29,37.53,Colour Defect,88.16,11.19,Review,Low,Low,22.264,2025,9,September,2025-09
P083213,2024-02-28,Evening,NP004,Storage Box,Storage,M006,E026,467,481,441,40,6.2,0.08,771.9,20.89,Surface Defect,103.0,8.32,Review,Low,Low,22.264,2024,2,February,2024-02
P083214,2024-09-21,Evening,NP005,Plastic Dustbin,Household Utility,M004,E027,1422,1272,1234,38,5.81,0.12,2567.07,16.89,None,89.45,2.99,Completed,Low,Low,33.044,2024,9,September,2024-09
P083215,2024-03-12,Morning,NP003,Plastic Chair,Furniture,M005,E029,1304,1211,1113,98,5.88,1.22,3329.14,12.14,Colour Defect,92.87,8.09,Review,Low,Medium,46.592,2024,3,March,2024-03
P083216,2021-06-12,Morning,NP001,Plastic Bucket,Household Utility,M003,E007,1027,978,945,33,6.88,1.56,1170.24,14.3,Colour Defect,95.23,3.37,Completed,Medium,High,52.232,2021,6,June,2021-06
P083217,2024-11-03,Evening,NP004,Storage Box,Storage,M003,E023,524,469,441,28,5.88,0.44,775.06,12.99,Surface Defect,89.5,5.97,Completed,Low,Low,22.264,2024,11,November,2024-11
P083218,2025-11-10,Evening,NP002,Plastic Mug,Household Utility,M002,E012,332,278,271,7,8.0,0.11,69.05,3.33,Shape Defect,83.73,2.52,Completed,Low,Medium,47.322,2025,11,November,2025-11
P083219,2026-02-17,Night,NP003,Plastic Chair,Furniture,M005,E003,729,641,627,14,6.1,1.1,1712.44,6.52,Colour Defect,87.93,2.18,Completed,Low,Medium,46.592,2026,2,February,2026-02
P083220,2021-09-21,Evening,NP003,Plastic Chair,Furniture,M003,E018,1403,1337,1282,55,7.2,0.09,3681.73,9.91,Colour Defect,95.3,4.11,Completed,Medium,Medium,46.592,2021,9,September,2021-09
P083221,2025-03-04,Morning,NP006,Kitchen Container,Kitchen Product,M002,E018,505,438,421,17,7.81,0.32,243.76,24.03,None,86.73,3.88,Completed,Low,High,96.056,2025,3,March,2025-03
P083222,2021-11-21,Morning,NP004,Storage Box,Storage,M004,E010,523,505,479,26,6.32,0.59,824.4,18.08,None,96.56,5.15,Completed,Medium,Low,22.264,2021,11,November,2021-11
P083223,2025-11-27,Morning,NP005,Plastic Dustbin,Household Utility,M006,E014,265,241,240,1,5.52,0.59,460.09,32.99,Surface Defect,90.94,0.41,Completed,Medium,Low,33.044,2025,11,November,2025-11
P083224,2024-04-02,Evening,NP001,Plastic Bucket,Household Utility,M004,E009,1643,1559,1500,59,7.0,1.05,1819.66,13.89,Shape Defect,94.89,3.78,Completed,Medium,High,52.232,2024,4,April,2024-04
P083225,2022-12-01,Evening,NP001,Plastic Bucket,Household Utility,M004,E024,737,660,647,13,6.03,1.3,772.74,23.37,None,89.55,1.97,Completed,Low,High,52.232,2022,12,December,2022-12
P083226,2023-02-07,Night,NP005,Plastic Dustbin,Household Utility,M002,E004,551,530,480,50,5.84,0.46,992.44,3.41,None,96.19,9.43,Review,Low,Low,33.044,2023,2,February,2023-02
P083227,2022-07-10,Morning,NP002,Plastic Mug,Household Utility,M006,E008,1124,1003,960,43,7.94,0.61,256.34,28.67,Dimensional Defect,89.23,4.29,Completed,Low,Medium,47.322,2022,7,July,2022-07
P083228,2023-03-05,Morning,NP005,Plastic Dustbin,Household Utility,M004,E018,912,798,702,96,5.54,1.55,1465.28,35.34,Shape Defect,87.5,12.03,Review,Low,Low,33.044,2023,3,March,2023-03
P083229,2026-03-30,Evening,NP001,Plastic Bucket,Household Utility,M005,E020,518,444,433,11,5.91,1.34,525.64,24.06,Colour Defect,85.71,2.48,Completed,Low,High,52.232,2026,3,March,2026-03
P083230,2025-05-12,Morning,NP004,Storage Box,Storage,M003,E012,825,790,780,10,7.74,0.61,1240.78,26.81,None,95.76,1.27,Completed,High,Low,22.264,2025,5,May,2025-05
P083231,2024-07-20,Night,NP001,Plastic Bucket,Household Utility,M006,E025,506,461,457,4,7.71,0.47,560.35,16.63,Surface Defect,91.11,0.87,Completed,Medium,High,52.232,2024,7,July,2024-07
P083232,2021-08-06,Night,NP005,Plastic Dustbin,Household Utility,M001,E009,1305,1245,1220,25,7.62,0.86,2154.84,6.21,Colour Defect,95.4,2.01,Completed,High,Low,33.044,2021,8,August,2021-08
P083233,2022-09-16,Morning,NP005,Plastic Dustbin,Household Utility,M004,E014,781,751,700,51,7.13,0.18,1420.82,20.61,Surface Defect,96.16,6.79,Completed,Medium,Low,33.044,2022,9,September,2022-09
P083234,2021-01-27,Night,NP003,Plastic Chair,Furniture,M003,E004,237,219,207,12,7.75,0.39,633.84,1.7,Surface Defect,92.41,5.48,Completed,Medium,Medium,46.592,2021,1,January,2021-01
P083235,2021-04-18,Evening,NP003,Plastic Chair,Furniture,M001,E022,648,611,584,27,6.05,1.38,1666.12,25.2,Dimensional Defect,94.29,4.42,Completed,Medium,Medium,46.592,2021,4,April,2021-04
P083236,2022-12-30,Evening,NP005,Plastic Dustbin,Household Utility,M005,E021,1005,948,914,34,6.99,1.23,1794.79,32.02,Crack,94.33,3.59,Completed,Medium,Low,33.044,2022,12,December,2022-12
P083237,2026-04-14,Morning,NP002,Plastic Mug,Household Utility,M002,E001,1130,1036,987,49,5.73,0.55,271.89,34.36,Deformed Product,91.68,4.73,Completed,Medium,Medium,47.322,2026,4,April,2026-04
P083238,2021-08-13,Morning,NP005,Plastic Dustbin,Household Utility,M003,E028,1216,1180,1098,82,6.75,0.98,2217.02,15.33,Crack,97.04,6.95,Completed,Medium,Low,33.044,2021,8,August,2021-08
P083239,2021-11-28,Night,NP004,Storage Box,Storage,M001,E012,1296,1210,1183,27,7.39,0.76,1953.28,31.93,Shape Defect,93.36,2.23,Completed,Medium,Low,22.264,2021,11,November,2021-11
P083240,2021-05-20,Evening,NP005,Plastic Dustbin,Household Utility,M004,E023,1049,998,984,14,6.16,1.1,1963.6,1.04,Surface Defect,95.14,1.4,Completed,High,Low,33.044,2021,5,May,2021-05
P083241,2021-07-03,Evening,NP005,Plastic Dustbin,Household Utility,M005,E019,718,737,701,36,6.77,0.65,1442.99,33.66,Dimensional Defect,102.65,4.88,Completed,Medium,Low,33.044,2021,7,July,2021-07
P083242,2021-03-25,Evening,NP003,Plastic Chair,Furniture,M001,E003,824,741,731,10,7.16,0.59,2072.41,3.36,Colour Defect,89.93,1.35,Completed,Low,Medium,46.592,2021,3,March,2021-03
P083243,2024-09-12,Morning,NP006,Kitchen Container,Kitchen Product,M002,E030,158,143,136,7,6.03,0.18,73.98,26.59,None,90.51,4.9,Completed,Medium,High,96.056,2024,9,September,2024-09
P083244,2024-11-16,Evening,NP006,Kitchen Container,Kitchen Product,M002,E029,259,248,232,16,6.33,1.47,138.08,7.82,Colour Defect,95.75,6.45,Completed,Medium,High,96.056,2024,11,November,2024-11
P083245,2022-04-23,Morning,NP003,Plastic Chair,Furniture,M004,E012,1216,1015,941,74,6.17,1.39,2701.62,38.98,Colour Defect,83.47,7.29,Completed,Low,Medium,46.592,2022,4,April,2022-04
P083246,2021-04-13,Morning,NP001,Plastic Bucket,Household Utility,M004,E009,1544,1590,1518,72,6.56,0.11,1879.52,22.43,None,102.98,4.53,Completed,Medium,High,52.232,2021,4,April,2021-04
P083247,2023-12-05,Morning,NP002,Plastic Mug,Household Utility,M003,E027,1403,1267,1130,137,6.49,1.08,325.26,36.92,None,90.31,10.81,Review,Low,Medium,47.322,2023,12,December,2023-12
