Production_ID,Production_Date,Shift,Product_ID,Product_Name,Product_Category,Machine_ID,Operator_ID,Planned_Qty,Produced_Qty,Good_Qty,Rejected_Qty,Production_Hours,Downtime_Hours,Raw_Material_Used_Kg,Wastage_Kg,Defect_Type,Production_Efficiency_%,Defect_Rate_%,Production_Status,Batch_Quality,Product_Quality_Level,Product_Quality_Score
P077530,02-07-2021,Evening,NP004,Storage Box,Storage,M001,E026,939,871,828,43,7.33,0.05,1318.12,9.86,Surface Defect,92.76,4.94,Completed,Medium,Low,22.264
P077531,01-03-2022,Evening,NP001,Plastic Bucket,Household Utility,M006,E016,1516,1421,1352,69,7.82,0.58,1702.62,3.06,Surface Defect,93.73,4.86,Completed,Medium,High,52.232
P077532,25-06-2022,Evening,NP006,Kitchen Container,Kitchen Product,M003,E025,433,431,424,7,6.84,0.46,250.47,16.23,None,99.54,1.62,Completed,High,High,96.056
P077533,07-11-2024,Evening,NP003,Plastic Chair,Furniture,M003,E018,598,568,562,6,7.76,0.79,1595.21,35.13,Surface Defect,94.98,1.06,Completed,Medium,Medium,46.592
P077534,01-02-2026,Evening,NP002,Plastic Mug,Household Utility,M003,E012,893,800,757,43,7.05,1.45,184.05,15.39,Shape Defect,89.59,5.38,Completed,Low,Medium,47.322
P077535,20-04-2026,Night,NP006,Kitchen Container,Kitchen Product,M005,E010,835,811,793,18,6.07,1.29,457,15.93,Colour Defect,97.13,2.22,Completed,High,High,96.056
P077536,17-02-2024,Morning,NP001,Plastic Bucket,Household Utility,M005,E020,1511,1387,1299,88,7.65,1.43,1735.89,8.21,Shape Defect,91.79,6.34,Completed,Medium,High,52.232
P077537,23-12-2025,Morning,NP005,Plastic Dustbin,Household Utility,M006,E001,158,146,138,8,5.95,0.44,279.23,14.03,Deformed Product,92.41,5.48,Completed,Medium,Low,33.044
P077538,16-02-2022,Evening,NP006,Kitchen Container,Kitchen Product,M005,E022,496,489,453,36,6.69,0.9,262.89,28.67,Crack,98.59,7.36,Completed,Low,High,96.056
P077539,12-07-2022,Evening,NP002,Plastic Mug,Household Utility,M004,E011,254,202,195,7,6.28,0.25,47.53,12.2,Colour Defect,79.53,3.47,Completed,Low,Medium,47.322
P077540,09-10-2022,Morning,NP005,Plastic Dustbin,Household Utility,M002,E006,1574,1267,1167,100,5.91,0.16,2256.35,22.21,Shape Defect,80.5,7.89,Completed,Low,Low,33.044
P077541,25-10-2025,Morning,NP003,Plastic Chair,Furniture,M003,E025,1203,1168,1162,6,7.45,0.87,3314.56,24.23,Shape Defect,97.09,0.51,Completed,High,Medium,46.592
P077542,29-04-2025,Morning,NP003,Plastic Chair,Furniture,M005,E007,951,899,884,15,6.58,0.12,2517.36,20.11,None,94.53,1.67,Completed,Medium,Medium,46.592
P077543,21-12-2024,Evening,NP003,Plastic Chair,Furniture,M002,E011,1342,1262,1254,8,7.09,0.53,3421.46,39.25,Colour Defect,94.04,0.63,Completed,Medium,Medium,46.592
P077544,07-04-2025,Evening,NP004,Storage Box,Storage,M006,E011,237,212,202,10,5.81,0.23,337.1,28.29,Deformed Product,89.45,4.72,Completed,Low,Low,22.264
P077545,22-02-2026,Morning,NP002,Plastic Mug,Household Utility,M006,E024,782,779,721,58,6.9,0.36,205.49,11.81,Shape Defect,99.62,7.45,Completed,Low,Medium,47.322
P077546,15-07-2024,Night,NP006,Kitchen Container,Kitchen Product,M006,E024,1553,1456,1418,38,5.8,0.16,791.03,28.01,Shape Defect,93.75,2.61,Completed,Medium,High,96.056
P077547,20-04-2021,Night,NP004,Storage Box,Storage,M006,E026,526,434,406,28,7.04,0.24,684.51,12.55,Shape Defect,82.51,6.45,Completed,Low,Low,22.264
P077548,31-05-2021,Morning,NP006,Kitchen Container,Kitchen Product,M004,E025,923,804,778,26,6.08,0.08,449.61,37.21,None,87.11,3.23,Completed,Low,High,96.056
P077549,19-12-2021,Morning,NP005,Plastic Dustbin,Household Utility,M002,E003,511,443,406,37,6.64,1.13,790.9,38.88,Shape Defect,86.69,8.35,Review,Low,Low,33.044
P077550,30-05-2021,Evening,NP002,Plastic Mug,Household Utility,M002,E014,830,844,832,12,6.66,0.7,208.32,14.94,Colour Defect,101.69,1.42,Completed,High,Medium,47.322
P077551,15-05-2024,Morning,NP003,Plastic Chair,Furniture,M003,E010,443,448,422,26,7.94,0.94,1259.99,5.72,None,101.13,5.8,Completed,Medium,Medium,46.592
P077552,03-08-2023,Evening,NP003,Plastic Chair,Furniture,M002,E021,1334,1297,1227,70,6.05,0.56,3651.91,39.41,Surface Defect,97.23,5.4,Completed,Medium,Medium,46.592
P077553,17-09-2024,Evening,NP002,Plastic Mug,Household Utility,M003,E006,234,213,201,12,6.69,1.41,55.88,19.24,Shape Defect,91.03,5.63,Completed,Medium,Medium,47.322
P077554,15-12-2021,Morning,NP004,Storage Box,Storage,M006,E011,420,433,420,13,7.04,0.34,701.2,24.87,None,103.1,3,Completed,High,Low,22.264
P077555,26-07-2024,Morning,NP001,Plastic Bucket,Household Utility,M005,E026,226,201,196,5,5.67,0.98,234.84,3.88,Surface Defect,88.94,2.49,Completed,Low,High,52.232
P077556,23-10-2025,Morning,NP006,Kitchen Container,Kitchen Product,M005,E001,1216,1215,1180,35,7.13,1.13,677.03,8.03,None,99.92,2.88,Completed,High,High,96.056
P077557,13-07-2021,Morning,NP002,Plastic Mug,Household Utility,M005,E022,1648,1642,1615,27,6.99,1.23,398.84,10.36,Crack,99.64,1.64,Completed,High,Medium,47.322
P077558,11-07-2025,Night,NP004,Storage Box,Storage,M006,E010,1195,1111,1031,80,6.05,1.02,1810.25,3.9,Surface Defect,92.97,7.2,Completed,Low,Low,22.264
P077559,04-04-2026,Evening,NP006,Kitchen Container,Kitchen Product,M003,E026,1368,1267,1205,62,7.77,0.48,736.92,27.02,Colour Defect,92.62,4.89,Completed,Medium,High,96.056
P077560,02-09-2024,Night,NP005,Plastic Dustbin,Household Utility,M002,E009,402,386,363,23,7.76,1.48,692.64,36.46,Dimensional Defect,96.02,5.96,Completed,Medium,Low,33.044
P077561,13-02-2026,Night,NP005,Plastic Dustbin,Household Utility,M006,E030,1764,1687,1655,32,6.96,0.35,3163.38,26.96,Shape Defect,95.63,1.9,Completed,High,Low,33.044
P077562,21-06-2021,Night,NP003,Plastic Chair,Furniture,M003,E013,235,221,212,9,5.82,0.01,655.27,22.93,Shape Defect,94.04,4.07,Completed,Medium,Medium,46.592
P077563,08-06-2021,Morning,NP001,Plastic Bucket,Household Utility,M006,E028,907,876,854,22,7.74,0.73,997.44,4.68,Surface Defect,96.58,2.51,Completed,High,High,52.232
P077564,19-04-2025,Morning,NP001,Plastic Bucket,Household Utility,M005,E030,197,186,185,1,7.65,1.19,224.84,21.81,Crack,94.42,0.54,Completed,Medium,High,52.232
P077565,13-05-2026,Morning,NP001,Plastic Bucket,Household Utility,M005,E018,1420,1370,1212,158,7.06,1.3,1640.04,6.97,Shape Defect,96.48,11.53,Review,Low,High,52.232
P077566,22-08-2021,Morning,NP002,Plastic Mug,Household Utility,M006,E002,745,641,624,17,6.25,0.95,159.86,20.11,None,86.04,2.65,Completed,Low,Medium,47.322
P077567,25-08-2021,Morning,NP006,Kitchen Container,Kitchen Product,M003,E016,1196,1124,1032,92,5.57,0.93,620.96,11.38,None,93.98,8.19,Review,Low,High,96.056
P077568,01-11-2021,Morning,NP002,Plastic Mug,Household Utility,M005,E019,162,128,121,7,5.76,1.43,30.87,16.72,Dimensional Defect,79.01,5.47,Completed,Low,Medium,47.322
P077569,15-09-2021,Evening,NP003,Plastic Chair,Furniture,M003,E025,1052,992,946,46,6.61,0.97,2867,7.97,None,94.3,4.64,Completed,Medium,Medium,46.592
P077570,09-11-2024,Morning,NP006,Kitchen Container,Kitchen Product,M004,E015,1376,1157,1078,79,6.6,1.22,618.37,38.34,Shape Defect,84.08,6.83,Completed,Low,High,96.056
P077571,03-06-2026,Morning,NP006,Kitchen Container,Kitchen Product,M006,E026,1308,1290,1276,14,7.49,1.02,667.46,21.26,Shape Defect,98.62,1.09,Completed,High,High,96.056
P077572,11-06-2025,Morning,NP004,Storage Box,Storage,M002,E018,1511,1485,1448,37,7.79,0.61,2300.37,32.3,Surface Defect,98.28,2.49,Completed,High,Low,22.264
P077573,15-11-2021,Evening,NP003,Plastic Chair,Furniture,M001,E021,900,783,746,37,6.27,0.76,2190.17,19.97,None,87,4.73,Completed,Low,Medium,46.592
P077574,07-04-2024,Night,NP006,Kitchen Container,Kitchen Product,M004,E029,545,527,509,18,7.31,0.34,284.71,30.74,Colour Defect,96.7,3.42,Completed,Medium,High,96.056
P077575,27-02-2022,Morning,NP004,Storage Box,Storage,M003,E025,310,305,295,10,7.5,1.08,470.12,21.75,Deformed Product,98.39,3.28,Completed,Medium,Low,22.264
P077576,19-02-2026,Night,NP004,Storage Box,Storage,M003,E023,1564,1507,1387,120,7.2,1.05,2393.15,33.07,Shape Defect,96.36,7.96,Completed,Low,Low,22.264
P077577,24-05-2025,Morning,NP001,Plastic Bucket,Household Utility,M004,E013,418,360,338,22,7.68,1.09,420.6,5.51,Dimensional Defect,86.12,6.11,Completed,Low,High,52.232
P077578,12-04-2022,Evening,NP003,Plastic Chair,Furniture,M003,E015,526,466,456,10,7.3,0.65,1306.15,9.72,Surface Defect,88.59,2.15,Completed,Low,Medium,46.592
P077579,14-08-2024,Evening,NP002,Plastic Mug,Household Utility,M001,E019,946,956,916,40,7.31,0.21,238.57,17.31,Surface Defect,101.06,4.18,Completed,Medium,Medium,47.322
P077580,21-10-2024,Evening,NP002,Plastic Mug,Household Utility,M002,E013,196,178,172,6,7.03,0.1,44.1,3.64,None,90.82,3.37,Completed,Medium,Medium,47.322
P077581,01-10-2021,Morning,NP006,Kitchen Container,Kitchen Product,M005,E001,813,735,694,41,7.83,0.45,429.41,3.11,Crack,90.41,5.58,Completed,Medium,High,96.056
P077582,05-03-2023,Evening,NP006,Kitchen Container,Kitchen Product,M003,E016,167,158,144,14,6.64,0.12,89.73,22.97,Shape Defect,94.61,8.86,Review,Low,High,96.056
P077583,04-06-2025,Night,NP005,Plastic Dustbin,Household Utility,M002,E020,1727,1631,1518,113,6.12,1.5,3200.93,15.9,None,94.44,6.93,Completed,Medium,Low,33.044
P077584,20-05-2022,Evening,NP005,Plastic Dustbin,Household Utility,M005,E024,1179,1116,1085,31,7.25,0.97,2159.48,16.64,Colour Defect,94.66,2.78,Completed,Medium,Low,33.044
P077585,16-12-2021,Evening,NP005,Plastic Dustbin,Household Utility,M001,E017,480,470,445,25,6.12,0.41,902.03,27.2,Deformed Product,97.92,5.32,Completed,Medium,Low,33.044
P077586,26-12-2024,Morning,NP001,Plastic Bucket,Household Utility,M001,E020,1625,1526,1429,97,6.4,1.12,1862.17,6.37,Colour Defect,93.91,6.36,Completed,Medium,High,52.232
P077587,29-06-2026,Evening,NP004,Storage Box,Storage,M001,E023,1650,1341,1313,28,7.46,0.79,2167.99,7.4,Surface Defect,81.27,2.09,Completed,Low,Low,22.264
P077588,06-08-2023,Morning,NP005,Plastic Dustbin,Household Utility,M005,E022,536,501,486,15,5.96,1.58,991.34,2.31,None,93.47,2.99,Completed,Medium,Low,33.044
P077589,14-08-2025,Morning,NP001,Plastic Bucket,Household Utility,M003,E015,267,245,219,26,7.3,0.14,302.56,17.8,Crack,91.76,10.61,Review,Low,High,52.232
P077590,08-10-2022,Night,NP003,Plastic Chair,Furniture,M003,E017,355,350,348,2,6.34,0.32,961.09,34.63,Surface Defect,98.59,0.57,Completed,High,Medium,46.592
P077591,08-01-2025,Evening,NP002,Plastic Mug,Household Utility,M005,E008,1741,1626,1541,85,6.91,0.6,407.83,30.07,None,93.39,5.23,Completed,Medium,Medium,47.322
P077592,15-09-2024,Evening,NP004,Storage Box,Storage,M004,E010,1656,1474,1323,151,5.74,0.96,2460.15,28.9,None,89.01,10.24,Review,Low,Low,22.264
P077593,11-02-2022,Evening,NP006,Kitchen Container,Kitchen Product,M002,E013,955,830,809,21,6.83,1.43,455.65,21.46,Surface Defect,86.91,2.53,Completed,Low,High,96.056
P077594,25-09-2025,Morning,NP006,Kitchen Container,Kitchen Product,M005,E017,683,594,523,71,7.98,0.76,310.3,33.02,Deformed Product,86.97,11.95,Review,Low,High,96.056
P077595,14-11-2023,Morning,NP004,Storage Box,Storage,M001,E030,505,463,445,18,6.37,0.96,754.29,2.44,Colour Defect,91.68,3.89,Completed,Medium,Low,22.264
P077596,12-05-2022,Night,NP004,Storage Box,Storage,M004,E015,457,469,437,32,7.55,0.61,717.52,18.21,None,102.63,6.82,Completed,Medium,Low,22.264
P077597,18-08-2026,Evening,NP002,Plastic Mug,Household Utility,M003,E028,1247,1103,1073,30,6.5,1.42,274.87,29,Deformed Product,88.45,2.72,Completed,Low,Medium,47.322
P077598,02-09-2025,Morning,NP002,Plastic Mug,Household Utility,M003,E030,1560,1456,1435,21,7.36,1.19,361.45,3.35,Shape Defect,93.33,1.44,Completed,Medium,Medium,47.322
P077599,17-08-2024,Evening,NP001,Plastic Bucket,Household Utility,M005,E017,1516,1464,1402,62,7.62,0.17,1785.75,33.61,Shape Defect,96.57,4.23,Completed,Medium,High,52.232
P077600,13-07-2021,Evening,NP001,Plastic Bucket,Household Utility,M003,E006,313,289,279,10,6.06,1.39,350.27,7.66,None,92.33,3.46,Completed,Medium,High,52.232
P077601,16-06-2026,Evening,NP004,Storage Box,Storage,M005,E020,586,542,524,18,7.98,0.23,824.42,3.35,Surface Defect,92.49,3.32,Completed,Medium,Low,22.264
P077602,15-03-2021,Morning,NP001,Plastic Bucket,Household Utility,M004,E019,675,630,604,26,6.52,0.26,741.8,35.91,None,93.33,4.13,Completed,Medium,High,52.232
P077603,05-11-2025,Evening,NP003,Plastic Chair,Furniture,M004,E023,1228,1219,1147,72,7.32,0.49,3386.05,16.85,None,99.27,5.91,Completed,Medium,Medium,46.592
P077604,03-04-2026,Night,NP004,Storage Box,Storage,M004,E009,601,587,530,57,6.93,1.31,933.38,4.7,Surface Defect,97.67,9.71,Review,Low,Low,22.264
P077605,23-05-2026,Morning,NP002,Plastic Mug,Household Utility,M006,E007,1045,980,968,12,7.07,1.39,249.98,38.73,Deformed Product,93.78,1.22,Completed,Medium,Medium,47.322
P077606,07-10-2021,Morning,NP001,Plastic Bucket,Household Utility,M002,E009,1417,1365,1347,18,7.99,0.9,1659.84,21.77,None,96.33,1.32,Completed,High,High,52.232
P077607,01-08-2024,Morning,NP005,Plastic Dustbin,Household Utility,M001,E024,614,583,563,20,6.3,0.47,1081.07,27.38,Deformed Product,94.95,3.43,Completed,Medium,Low,33.044
P077608,06-08-2024,Evening,NP005,Plastic Dustbin,Household Utility,M001,E011,1490,1441,1401,40,7.05,0.61,2695.7,23.47,Surface Defect,96.71,2.78,Completed,High,Low,33.044
P077609,29-03-2024,Evening,NP001,Plastic Bucket,Household Utility,M001,E026,1627,1477,1445,32,5.86,0.97,1775.18,30.85,None,90.78,2.17,Completed,Medium,High,52.232
P077610,14-12-2023,Evening,NP001,Plastic Bucket,Household Utility,M003,E028,1654,1565,1480,85,6.69,0.15,1927.32,39.38,Colour Defect,94.62,5.43,Completed,Medium,High,52.232
P077611,21-02-2021,Evening,NP002,Plastic Mug,Household Utility,M002,E014,536,448,440,8,6.37,0.4,103.82,6.17,None,83.58,1.79,Completed,Low,Medium,47.322
P077612,07-04-2021,Night,NP001,Plastic Bucket,Household Utility,M004,E019,384,381,360,21,6.87,0.91,471.96,31.97,None,99.22,5.51,Completed,Medium,High,52.232
P077613,31-01-2023,Evening,NP006,Kitchen Container,Kitchen Product,M004,E024,264,230,212,18,5.81,0.06,124.42,32.94,Colour Defect,87.12,7.83,Completed,Low,High,96.056
P077614,11-01-2024,Morning,NP006,Kitchen Container,Kitchen Product,M006,E028,531,547,509,38,7.92,0.87,299.73,21.97,Colour Defect,103.01,6.95,Completed,Medium,High,96.056
P077615,04-05-2022,Morning,NP002,Plastic Mug,Household Utility,M006,E008,580,577,540,37,6.53,1.32,145.86,10.28,Surface Defect,99.48,6.41,Completed,Medium,Medium,47.322
P077616,15-08-2025,Morning,NP004,Storage Box,Storage,M005,E024,1518,1465,1382,83,6.47,0.51,2374.32,17.88,Shape Defect,96.51,5.67,Completed,Medium,Low,22.264
P077617,26-05-2022,Evening,NP005,Plastic Dustbin,Household Utility,M002,E018,1170,1142,1100,42,6.51,0.27,2173.21,39.22,Surface Defect,97.61,3.68,Completed,Medium,Low,33.044
P077618,08-10-2021,Evening,NP003,Plastic Chair,Furniture,M006,E027,549,517,499,18,6.39,0.95,1425.79,13.59,None,94.17,3.48,Completed,Medium,Medium,46.592
P077619,30-07-2025,Morning,NP005,Plastic Dustbin,Household Utility,M002,E015,728,683,679,4,5.95,0.35,1266.27,10.18,Deformed Product,93.82,0.59,Completed,Medium,Low,33.044
P077620,27-05-2025,Evening,NP006,Kitchen Container,Kitchen Product,M002,E012,632,630,627,3,6.39,0.25,363.48,26.35,Crack,99.68,0.48,Completed,High,High,96.056
P077621,23-06-2022,Evening,NP001,Plastic Bucket,Household Utility,M001,E021,1745,1718,1654,64,6.19,0.22,2001.24,34.16,None,98.45,3.73,Completed,Medium,High,52.232
P077622,29-07-2023,Evening,NP006,Kitchen Container,Kitchen Product,M004,E013,1646,1518,1451,67,5.84,1.3,815.42,10.44,Crack,92.22,4.41,Completed,Medium,High,96.056
P077623,12-04-2023,Morning,NP006,Kitchen Container,Kitchen Product,M002,E011,497,483,465,18,7.91,0.01,265.76,37.07,None,97.18,3.73,Completed,Medium,High,96.056
P077624,19-07-2022,Morning,NP003,Plastic Chair,Furniture,M001,E016,1659,1586,1536,50,6.3,0.86,4423.05,16.64,Shape Defect,95.6,3.15,Completed,Medium,Medium,46.592
P077625,07-05-2024,Morning,NP005,Plastic Dustbin,Household Utility,M001,E023,351,314,287,27,7.56,0.72,589.53,6.5,Surface Defect,89.46,8.6,Review,Low,Low,33.044
P077626,31-10-2021,Evening,NP006,Kitchen Container,Kitchen Product,M005,E024,1481,1363,1305,58,6.83,1.57,772.83,31.95,None,92.03,4.26,Completed,Medium,High,96.056
P077627,18-08-2026,Morning,NP006,Kitchen Container,Kitchen Product,M003,E012,271,243,236,7,5.91,1.59,126.13,24.47,None,89.67,2.88,Completed,Low,High,96.056
P077628,20-05-2022,Evening,NP006,Kitchen Container,Kitchen Product,M002,E025,1661,1686,1671,15,6.62,0.61,1015.16,15.15,None,101.51,0.89,Completed,High,High,96.056
P077629,15-02-2026,Evening,NP002,Plastic Mug,Household Utility,M004,E024,392,338,329,9,6.58,1.24,79.21,11.06,Dimensional Defect,86.22,2.66,Completed,Low,Medium,47.322
P077630,27-01-2025,Morning,NP006,Kitchen Container,Kitchen Product,M005,E018,1731,1525,1425,100,6.07,0.61,842.72,9.55,None,88.1,6.56,Completed,Low,High,96.056
P077631,06-07-2022,Evening,NP006,Kitchen Container,Kitchen Product,M003,E026,615,570,561,9,6.75,0.95,294.48,29.27,Crack,92.68,1.58,Completed,Medium,High,96.056
P077632,01-04-2025,Evening,NP005,Plastic Dustbin,Household Utility,M004,E010,1722,1679,1599,80,5.54,0.86,2994.88,37.35,Crack,97.5,4.76,Completed,Medium,Low,33.044
P077633,16-02-2024,Evening,NP006,Kitchen Container,Kitchen Product,M002,E019,1416,1359,1299,60,5.72,1.15,781.55,22.35,Deformed Product,95.97,4.42,Completed,Medium,High,96.056
P077634,31-01-2023,Morning,NP004,Storage Box,Storage,M002,E015,571,477,450,27,7.34,1.06,733.45,31.74,Surface Defect,83.54,5.66,Completed,Low,Low,22.264
P077635,16-11-2024,Evening,NP001,Plastic Bucket,Household Utility,M005,E014,1679,1632,1513,119,6.25,0.66,1940.12,3.42,Surface Defect,97.2,7.29,Completed,Low,High,52.232
P077636,30-03-2023,Morning,NP003,Plastic Chair,Furniture,M005,E028,1021,1022,944,78,6.43,0.93,2924.64,18.03,None,100.1,7.63,Completed,Low,Medium,46.592
P077637,04-08-2023,Morning,NP006,Kitchen Container,Kitchen Product,M004,E021,481,428,410,18,7.47,1.53,255.35,38.69,None,88.98,4.21,Completed,Low,High,96.056
P077638,23-02-2023,Night,NP004,Storage Box,Storage,M001,E020,1269,1215,1184,31,7.62,1.02,1919.45,7.26,None,95.74,2.55,Completed,High,Low,22.264
P077639,18-07-2024,Morning,NP006,Kitchen Container,Kitchen Product,M004,E002,1391,1347,1186,161,5.72,1.2,718.44,37.97,Dimensional Defect,96.84,11.95,Review,Low,High,96.056
P077640,15-04-2024,Morning,NP006,Kitchen Container,Kitchen Product,M003,E003,1355,1229,1082,147,6.05,1.22,726.6,19.93,Colour Defect,90.7,11.96,Review,Low,High,96.056
P077641,01-10-2021,Evening,NP003,Plastic Chair,Furniture,M004,E019,498,484,457,27,5.54,0.81,1297.54,1.77,Crack,97.19,5.58,Completed,Medium,Medium,46.592
P077642,01-05-2021,Morning,NP005,Plastic Dustbin,Household Utility,M002,E006,1510,1476,1437,39,6.75,1.32,2873.78,25.05,Surface Defect,97.75,2.64,Completed,High,Low,33.044
P077643,19-11-2025,Evening,NP003,Plastic Chair,Furniture,M001,E002,247,226,216,10,6.44,1.15,661.56,15.04,None,91.5,4.42,Completed,Medium,Medium,46.592
P077644,26-06-2025,Evening,NP003,Plastic Chair,Furniture,M003,E030,1568,1407,1324,83,7.94,0.11,3935.29,36.51,None,89.73,5.9,Completed,Low,Medium,46.592
P077645,15-10-2024,Morning,NP001,Plastic Bucket,Household Utility,M003,E018,1512,1419,1353,66,7.15,1.37,1686.23,17.14,None,93.85,4.65,Completed,Medium,High,52.232
P077646,21-05-2022,Evening,NP004,Storage Box,Storage,M003,E019,588,509,475,34,5.52,0.54,814.11,25.75,None,86.56,6.68,Completed,Low,Low,22.264
P077647,07-12-2023,Night,NP001,Plastic Bucket,Household Utility,M004,E011,1062,918,852,66,6.41,1.12,1100.05,20.85,None,86.44,7.19,Completed,Low,High,52.232
P077648,06-05-2021,Morning,NP004,Storage Box,Storage,M001,E001,652,636,633,3,6.06,0.32,1073.89,33.79,None,97.55,0.47,Completed,High,Low,22.264
P077649,20-07-2022,Evening,NP001,Plastic Bucket,Household Utility,M006,E023,235,231,221,10,6.53,0.85,273.52,14.46,Colour Defect,98.3,4.33,Completed,Medium,High,52.232
P077650,18-04-2021,Morning,NP004,Storage Box,Storage,M001,E008,725,699,685,14,6.66,0.01,1093.66,18.27,Surface Defect,96.41,2,Completed,High,Low,22.264
P077651,22-02-2024,Evening,NP005,Plastic Dustbin,Household Utility,M006,E021,180,168,165,3,6.85,1.27,324.53,20.16,Colour Defect,93.33,1.79,Completed,Medium,Low,33.044
P077652,18-12-2021,Morning,NP006,Kitchen Container,Kitchen Product,M001,E010,187,176,166,10,5.68,1.04,98.01,21.68,Shape Defect,94.12,5.68,Completed,Medium,High,96.056
P077653,07-04-2021,Morning,NP001,Plastic Bucket,Household Utility,M006,E019,385,373,346,27,7.64,0.67,452.83,11.91,Surface Defect,96.88,7.24,Completed,Low,High,52.232
P077654,26-02-2021,Evening,NP001,Plastic Bucket,Household Utility,M006,E010,1686,1612,1532,80,5.58,1.07,2008.06,33.42,Surface Defect,95.61,4.96,Completed,Medium,High,52.232
P077655,01-11-2025,Morning,NP006,Kitchen Container,Kitchen Product,M003,E004,1715,1658,1650,8,6.48,0.58,933.51,38.19,None,96.68,0.48,Completed,High,High,96.056
P077656,13-06-2024,Evening,NP003,Plastic Chair,Furniture,M002,E013,714,641,566,75,7.15,1.06,1730.21,36.26,None,89.78,11.7,Review,Low,Medium,46.592
P077657,04-05-2024,Morning,NP004,Storage Box,Storage,M004,E008,1139,1098,1059,39,6.4,0.87,1669.7,2.52,Dimensional Defect,96.4,3.55,Completed,Medium,Low,22.264
P077658,26-11-2024,Night,NP002,Plastic Mug,Household Utility,M004,E026,902,835,783,52,7.52,1.13,203.87,25.47,None,92.57,6.23,Completed,Medium,Medium,47.322
P077659,23-12-2025,Night,NP004,Storage Box,Storage,M001,E009,1413,1236,1211,25,5.54,0.73,2051.97,6.9,Dimensional Defect,87.47,2.02,Completed,Low,Low,22.264
P077660,15-04-2022,Evening,NP006,Kitchen Container,Kitchen Product,M005,E029,722,687,655,32,5.63,1.13,383.77,17.69,Surface Defect,95.15,4.66,Completed,Medium,High,96.056
P077661,05-06-2023,Morning,NP001,Plastic Bucket,Household Utility,M006,E026,392,375,365,10,7.05,1.31,473.16,33.16,Colour Defect,95.66,2.67,Completed,High,High,52.232
